id,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url
tt0221027,Blow,2001,R,2h 4min,Biography; Crime; Drama; ,6 April 2001 (USA),7.6,235138,454,https://www.imdb.com/title/tt0221027/reviews/_ajax?ref_=undefined&paginationKey=
tt0824747,Changeling,2008,R,2h 21min,Biography; Crime; Drama; ,31 October 2008 (USA),7.7,232041,432,https://www.imdb.com/title/tt0824747/reviews/_ajax?ref_=undefined&paginationKey=
tt1950186,Ford v Ferrari,2019,PG-13,2h 32min,Action; Biography; Drama; ,15 November 2019 (USA),8.1,232004,1265,https://www.imdb.com/title/tt1950186/reviews/_ajax?ref_=undefined&paginationKey=
tt0072890,Dog Day Afternoon,1975,R,2h 5min,Biography; Crime; Drama; ,25 December 1975 (USA),8.0,229265,321,https://www.imdb.com/title/tt0072890/reviews/_ajax?ref_=undefined&paginationKey=
tt0358273,Walk the Line,2005,PG-13,2h 16min,Biography; Drama; Music; ,18 November 2005 (USA),7.8,227982,897,https://www.imdb.com/title/tt0358273/reviews/_ajax?ref_=undefined&paginationKey=
tt3263904,Sully,2016,PG-13,1h 36min,Biography; Drama; ,9 September 2016 (USA),7.4,226801,477,https://www.imdb.com/title/tt3263904/reviews/_ajax?ref_=undefined&paginationKey=
tt1485796,The Greatest Showman,2017,PG,1h 45min,Biography; Drama; ,20 December 2017 (USA),7.6,222573,1796,https://www.imdb.com/title/tt1485796/reviews/_ajax?ref_=undefined&paginationKey=
tt0083987,Gandhi,1982,PG,3h 11min,Biography; Drama; History; ,25 February 1983 (USA),8.0,214287,298,https://www.imdb.com/title/tt0083987/reviews/_ajax?ref_=undefined&paginationKey=
tt0080678,The Elephant Man,1980,PG,2h 4min,Biography; Drama; ,10 October 1980 (USA),8.1,212720,416,https://www.imdb.com/title/tt0080678/reviews/_ajax?ref_=undefined&paginationKey=
tt1220719,Ip Man,2008,R,1h 46min,Action; Biography; Drama; ,12 December 2008 (China),8.0,206556,210,https://www.imdb.com/title/tt1220719/reviews/_ajax?ref_=undefined&paginationKey=
tt3741834,Lion,2016,PG-13,1h 58min,Biography; Drama; ,6 January 2017 (USA),8.0,204274,546,https://www.imdb.com/title/tt3741834/reviews/_ajax?ref_=undefined&paginationKey=
tt7349662,BlacKkKlansman,2018,R,2h 15min,Biography; Crime; Drama; ,10 August 2018 (USA),7.5,199225,841,https://www.imdb.com/title/tt7349662/reviews/_ajax?ref_=undefined&paginationKey=
tt0064115,Butch Cassidy and the Sundance Kid,1969,PG,1h 50min,Biography; Crime; Drama; ,24 September 1969 (USA),8.0,198267,425,https://www.imdb.com/title/tt0064115/reviews/_ajax?ref_=undefined&paginationKey=
tt0059742,The Sound of Music,1965,G,2h 52min,Biography; Drama; ,1 April 1965 (USA),8.0,197238,482,https://www.imdb.com/title/tt0059742/reviews/_ajax?ref_=undefined&paginationKey=
tt0308644,Finding Neverland,2004,PG,1h 46min,Biography; Drama; ,17 December 2004 (USA),7.7,195635,656,https://www.imdb.com/title/tt0308644/reviews/_ajax?ref_=undefined&paginationKey=
tt2719848,Everest,2015,PG-13,2h 1min,Action; Adventure; Biography; ,25 September 2015 (USA),7.1,191623,335,https://www.imdb.com/title/tt2719848/reviews/_ajax?ref_=undefined&paginationKey=
tt4846340,Hidden Figures,2016,PG,2h 7min,Biography; Drama; History; ,6 January 2017 (USA),7.8,191159,500,https://www.imdb.com/title/tt4846340/reviews/_ajax?ref_=undefined&paginationKey=
tt1398426,Straight Outta Compton,2015,R,2h 27min,Biography; Drama; History; ,14 August 2015 (USA),7.9,174973,385,https://www.imdb.com/title/tt1398426/reviews/_ajax?ref_=undefined&paginationKey=
tt0352248,Cinderella Man,2005,PG-13,2h 24min,Biography; Drama; History; ,3 June 2005 (USA),8.0,172730,595,https://www.imdb.com/title/tt0352248/reviews/_ajax?ref_=undefined&paginationKey=
tt0418763,Jarhead,2005,R,2h 5min,Action; Biography; Drama; ,4 November 2005 (USA),7.0,172053,695,https://www.imdb.com/title/tt0418763/reviews/_ajax?ref_=undefined&paginationKey=
tt0455590,The Last King of Scotland,2006,R,2h 3min,Biography; Drama; History; ,19 January 2007 (USA),7.7,172012,371,https://www.imdb.com/title/tt0455590/reviews/_ajax?ref_=undefined&paginationKey=
tt5580036,"I, Tonya",2017,R,1h 59min,Biography; Comedy; Drama; ,19 January 2018 (USA),7.5,170713,472,https://www.imdb.com/title/tt5580036/reviews/_ajax?ref_=undefined&paginationKey=
tt2005151,War Dogs,2016,R,1h 54min,Biography; Comedy; Crime; ,19 August 2016 (USA),7.1,170314,215,https://www.imdb.com/title/tt2005151/reviews/_ajax?ref_=undefined&paginationKey=
tt0195685,Erin Brockovich,2000,R,2h 11min,Biography; Drama; ,17 March 2000 (USA),7.3,169430,525,https://www.imdb.com/title/tt0195685/reviews/_ajax?ref_=undefined&paginationKey=
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,R,2h 40min,Biography; Crime; Drama; ,19 October 2007 (USA),7.5,164772,466,https://www.imdb.com/title/tt0443680/reviews/_ajax?ref_=undefined&paginationKey=
tt1355683,Black Mass,2015,R,2h 3min,Biography; Crime; Drama; ,18 September 2015 (USA),6.9,163703,335,https://www.imdb.com/title/tt1355683/reviews/_ajax?ref_=undefined&paginationKey=
tt4555426,Darkest Hour,2017,PG-13,2h 5min,Biography; Drama; ,22 December 2017 (USA),7.4,163237,629,https://www.imdb.com/title/tt4555426/reviews/_ajax?ref_=undefined&paginationKey=
tt0109707,Ed Wood,1994,R,2h 7min,Biography; Comedy; Drama; ,7 October 1994 (USA),7.8,162359,460,https://www.imdb.com/title/tt0109707/reviews/_ajax?ref_=undefined&paginationKey=
tt1013753,Milk,2008,R,2h 8min,Biography; Drama; ,30 January 2009 (USA),7.5,161721,310,https://www.imdb.com/title/tt1013753/reviews/_ajax?ref_=undefined&paginationKey=
tt5083738,The Favourite,2018,R,1h 59min,Biography; Comedy; Drama; ,21 December 2018 (USA),7.5,160787,1196,https://www.imdb.com/title/tt5083738/reviews/_ajax?ref_=undefined&paginationKey=
tt0346491,Alexander,2004,R,2h 55min,Action; Biography; Drama; ,24 November 2004 (USA),5.6,159847,1430,https://www.imdb.com/title/tt0346491/reviews/_ajax?ref_=undefined&paginationKey=
tt0172493,"Girl, Interrupted",1999,R,2h 7min,Biography; Drama; ,14 January 2000 (USA),7.3,159130,418,https://www.imdb.com/title/tt0172493/reviews/_ajax?ref_=undefined&paginationKey=
tt0810819,The Danish Girl,2015,R,1h 59min,Biography; Drama; Romance; ,22 January 2016 (USA),7.1,158324,289,https://www.imdb.com/title/tt0810819/reviews/_ajax?ref_=undefined&paginationKey=
tt0140352,The Insider,1999,R,2h 37min,Biography; Drama; Thriller; ,5 November 1999 (USA),7.8,156188,546,https://www.imdb.com/title/tt0140352/reviews/_ajax?ref_=undefined&paginationKey=
tt1213641,First Man,2018,PG-13,2h 21min,Biography; Drama; History; ,12 October 2018 (USA),7.3,155735,1305,https://www.imdb.com/title/tt1213641/reviews/_ajax?ref_=undefined&paginationKey=
tt3569230,Legend,2015,R,2h 12min,Biography; Crime; Drama; ,20 November 2015 (USA),6.9,152203,266,https://www.imdb.com/title/tt3569230/reviews/_ajax?ref_=undefined&paginationKey=
tt3532216,American Made,2017,R,1h 55min,Action; Biography; Comedy; ,29 September 2017 (USA),7.2,151699,332,https://www.imdb.com/title/tt3532216/reviews/_ajax?ref_=undefined&paginationKey=
tt0107207,In the Name of the Father,1993,R,2h 13min,Biography; Drama; ,25 February 1994 (USA),8.1,151362,184,https://www.imdb.com/title/tt0107207/reviews/_ajax?ref_=undefined&paginationKey=
tt2080374,Steve Jobs,2015,R,2h 2min,Biography; Drama; ,23 October 2015 (USA),7.2,149109,409,https://www.imdb.com/title/tt2080374/reviews/_ajax?ref_=undefined&paginationKey=
tt2140373,Saving Mr. Banks,2013,PG-13,2h 5min,Biography; Comedy; Drama; ,20 December 2013 (USA),7.5,148154,354,https://www.imdb.com/title/tt2140373/reviews/_ajax?ref_=undefined&paginationKey=
tt1057500,Invictus,2009,PG-13,2h 14min,Biography; Drama; History; ,11 December 2009 (USA),7.3,146805,277,https://www.imdb.com/title/tt1057500/reviews/_ajax?ref_=undefined&paginationKey=
tt5074352,Dangal,2016,Not Rated,2h 41min,Action; Biography; Drama; ,21 December 2016 (USA),8.4,144657,385,https://www.imdb.com/title/tt5074352/reviews/_ajax?ref_=undefined&paginationKey=
tt0350258,Ray,2004,PG-13,2h 32min,Biography; Drama; Music; ,29 October 2004 (USA),7.7,135305,460,https://www.imdb.com/title/tt0350258/reviews/_ajax?ref_=undefined&paginationKey=
tt0340855,Monster,2003,R,1h 49min,Biography; Crime; Drama; ,30 January 2004 (USA),7.3,131859,568,https://www.imdb.com/title/tt0340855/reviews/_ajax?ref_=undefined&paginationKey=
tt3521126,The Disaster Artist,2017,R,1h 44min,Biography; Comedy; Drama; ,8 December 2017 (USA),7.4,131444,395,https://www.imdb.com/title/tt3521126/reviews/_ajax?ref_=undefined&paginationKey=
tt4209788,Molly's Game,2017,R,2h 20min,Biography; Crime; Drama; ,5 January 2018 (USA),7.4,130955,356,https://www.imdb.com/title/tt4209788/reviews/_ajax?ref_=undefined&paginationKey=
tt3774114,Snowden,2016,R,2h 14min,Biography; Crime; Drama; ,16 September 2016 (USA),7.3,130626,240,https://www.imdb.com/title/tt3774114/reviews/_ajax?ref_=undefined&paginationKey=
tt2446980,Joy,2015,PG-13,2h 4min,Biography; Drama; ,25 December 2015 (USA),6.6,124767,328,https://www.imdb.com/title/tt2446980/reviews/_ajax?ref_=undefined&paginationKey=
tt0120102,Seven Years in Tibet,1997,PG-13,2h 16min,Adventure; Biography; Drama; ,10 October 1997 (USA),7.1,123376,147,https://www.imdb.com/title/tt0120102/reviews/_ajax?ref_=undefined&paginationKey=
tt0093105,"Good Morning, Vietnam",1987,R,2h 1min,Biography; Comedy; Drama; ,15 January 1988 (USA),7.3,122643,155,https://www.imdb.com/title/tt0093105/reviews/_ajax?ref_=undefined&paginationKey=
tt0379725,Capote,2005,R,1h 54min,Biography; Crime; Drama; ,3 February 2006 (USA),7.3,122624,448,https://www.imdb.com/title/tt0379725/reviews/_ajax?ref_=undefined&paginationKey=
tt0108358,Tombstone,1993,R,2h 10min,Action; Biography; Drama; ,25 December 1993 (USA),7.8,122041,502,https://www.imdb.com/title/tt0108358/reviews/_ajax?ref_=undefined&paginationKey=
tt0125664,Man on the Moon,1999,R,1h 58min,Biography; Comedy; Drama; ,22 December 1999 (USA),7.4,121652,572,https://www.imdb.com/title/tt0125664/reviews/_ajax?ref_=undefined&paginationKey=
tt0054331,Spartacus,1960,PG-13,3h 17min,Adventure; Biography; Drama; ,17 November 1960 (Brazil),7.9,120924,319,https://www.imdb.com/title/tt0054331/reviews/_ajax?ref_=undefined&paginationKey=
tt2066051,Rocketman,2019,R,2h 1min,Biography; Drama; Music; ,31 May 2019 (USA),7.3,120434,944,https://www.imdb.com/title/tt2066051/reviews/_ajax?ref_=undefined&paginationKey=
tt0110912,Pulp Fiction,1994,R,2h 34min,Crime; Drama; ,14 October 1994 (USA),8.9,1767445,3014,https://www.imdb.com/title/tt0110912/reviews/_ajax?ref_=undefined&paginationKey=
tt0068646,The Godfather,1972,R,2h 55min,Crime; Drama; ,24 March 1972 (USA),9.2,1558661,3886,https://www.imdb.com/title/tt0068646/reviews/_ajax?ref_=undefined&paginationKey=
tt0071562,The Godfather: Part II,1974,R,3h 22min,Crime; Drama; ,18 December 1974 (USA),9.0,1089268,1007,https://www.imdb.com/title/tt0071562/reviews/_ajax?ref_=undefined&paginationKey=
tt0208092,Snatch,2000,R,1h 42min,Comedy; Crime; ,19 January 2001 (USA),8.3,761662,837,https://www.imdb.com/title/tt0208092/reviews/_ajax?ref_=undefined&paginationKey=
tt0066921,A Clockwork Orange,1971,R,2h 16min,Crime; Drama; Sci-Fi; ,2 February 1972 (USA),8.3,735080,1553,https://www.imdb.com/title/tt0066921/reviews/_ajax?ref_=undefined&paginationKey=
tt0086250,Scarface,1983,R,2h 50min,Crime; Drama; ,9 December 1983 (USA),8.3,715023,1029,https://www.imdb.com/title/tt0086250/reviews/_ajax?ref_=undefined&paginationKey=
tt0075314,Taxi Driver,1976,R,1h 54min,Crime; Drama; ,9 February 1976 (USA),8.3,696631,1161,https://www.imdb.com/title/tt0075314/reviews/_ajax?ref_=undefined&paginationKey=
tt0317248,City of God,2002,R,2h 10min,Crime; Drama; ,13 February 2004 (USA),8.6,681961,997,https://www.imdb.com/title/tt0317248/reviews/_ajax?ref_=undefined&paginationKey=
tt0050083,12 Angry Men,1957,Approved,1h 36min,Crime; Drama; ,10 April 1957 (USA),8.9,661761,1575,https://www.imdb.com/title/tt0050083/reviews/_ajax?ref_=undefined&paginationKey=
tt0780504,Drive,2011,R,1h 40min,Crime; Drama; ,16 September 2011 (USA),7.8,554576,1521,https://www.imdb.com/title/tt0780504/reviews/_ajax?ref_=undefined&paginationKey=
tt0144084,American Psycho,2000,R,1h 41min,Comedy; Crime; Drama; ,14 April 2000 (USA),7.6,467924,1258,https://www.imdb.com/title/tt0144084/reviews/_ajax?ref_=undefined&paginationKey=
tt0112641,Casino,1995,R,2h 58min,Crime; Drama; ,22 November 1995 (USA),8.2,448054,623,https://www.imdb.com/title/tt0112641/reviews/_ajax?ref_=undefined&paginationKey=
tt0356910,Mr. & Mrs. Smith,2005,PG-13,2h,Action; Comedy; Crime; ,10 June 2005 (USA),6.5,439781,829,https://www.imdb.com/title/tt0356910/reviews/_ajax?ref_=undefined&paginationKey=
tt1800241,American Hustle,2013,R,2h 18min,Crime; Drama; ,20 December 2013 (USA),7.2,438125,817,https://www.imdb.com/title/tt1800241/reviews/_ajax?ref_=undefined&paginationKey=
tt3890160,Baby Driver,2017,R,1h 53min,Action; Crime; Drama; ,28 June 2017 (USA),7.6,416067,1096,https://www.imdb.com/title/tt3890160/reviews/_ajax?ref_=undefined&paginationKey=
tt1499658,Horrible Bosses,2011,R,1h 38min,Comedy; Crime; ,8 July 2011 (USA),6.9,413881,439,https://www.imdb.com/title/tt1499658/reviews/_ajax?ref_=undefined&paginationKey=
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,R,1h 55min,Comedy; Crime; Drama; ,1 December 2017 (USA),8.2,404402,1169,https://www.imdb.com/title/tt5027774/reviews/_ajax?ref_=undefined&paginationKey=
tt0217505,Gangs of New York,2002,R,2h 47min,Crime; Drama; ,20 December 2002 (USA),7.5,394333,1216,https://www.imdb.com/title/tt0217505/reviews/_ajax?ref_=undefined&paginationKey=
tt1723121,We're the Millers,2013,R,1h 50min,Comedy; Crime; ,7 August 2013 (USA),7.0,392362,381,https://www.imdb.com/title/tt1723121/reviews/_ajax?ref_=undefined&paginationKey=
tt0780536,In Bruges,2008,R,1h 47min,Comedy; Crime; Drama; ,29 February 2008 (USA),7.9,381417,628,https://www.imdb.com/title/tt0780536/reviews/_ajax?ref_=undefined&paginationKey=
tt3397884,Sicario,2015,R,2h 1min,Action; Crime; Drama; ,2 October 2015 (USA),7.6,356962,719,https://www.imdb.com/title/tt3397884/reviews/_ajax?ref_=undefined&paginationKey=
tt0099674,The Godfather: Part III,1990,R,2h 42min,Crime; Drama; ,25 December 1990 (USA),7.6,347672,652,https://www.imdb.com/title/tt0099674/reviews/_ajax?ref_=undefined&paginationKey=
tt1596343,Fast Five,2011,PG-13,2h 10min,Action; Adventure; Crime; ,29 April 2011 (USA),7.3,345450,424,https://www.imdb.com/title/tt1596343/reviews/_ajax?ref_=undefined&paginationKey=
tt0119094,Face_Off,1997,R,2h 18min,Action; Crime; Sci-Fi; ,27 June 1997 (USA),7.3,341451,609,https://www.imdb.com/title/tt0119094/reviews/_ajax?ref_=undefined&paginationKey=
tt8946378,Knives Out,2019,PG-13,2h 10min,Comedy; Crime; Drama; ,27 November 2019 (USA),7.9,341415,2172,https://www.imdb.com/title/tt8946378/reviews/_ajax?ref_=undefined&paginationKey=
tt2294449,22 Jump Street,2014,R,1h 52min,Action; Comedy; Crime; ,13 June 2014 (USA),7.0,337234,355,https://www.imdb.com/title/tt2294449/reviews/_ajax?ref_=undefined&paginationKey=
tt0110475,The Mask,1994,PG-13,1h 41min,Action; Comedy; Crime; ,29 July 1994 (USA),6.9,335452,277,https://www.imdb.com/title/tt0110475/reviews/_ajax?ref_=undefined&paginationKey=
tt0328107,Man on Fire,2004,R,2h 26min,Action; Crime; Drama; ,23 April 2004 (USA),7.7,322039,762,https://www.imdb.com/title/tt0328107/reviews/_ajax?ref_=undefined&paginationKey=
tt0910936,Pineapple Express,2008,R,1h 51min,Action; Comedy; Crime; ,6 August 2008 (USA),6.9,308854,425,https://www.imdb.com/title/tt0910936/reviews/_ajax?ref_=undefined&paginationKey=
tt0887883,Burn After Reading,2008,R,1h 36min,Comedy; Crime; Drama; ,12 September 2008 (USA),7.0,301462,622,https://www.imdb.com/title/tt0887883/reviews/_ajax?ref_=undefined&paginationKey=
tt0087843,Once Upon a Time in America,1984,R,3h 49min,Crime; Drama; ,1 June 1984 (USA),8.4,299388,676,https://www.imdb.com/title/tt0087843/reviews/_ajax?ref_=undefined&paginationKey=
tt0104431,Home Alone 2: Lost in New York,1992,PG,2h,Adventure; Comedy; Crime; ,20 November 1992 (USA),6.8,289368,261,https://www.imdb.com/title/tt0104431/reviews/_ajax?ref_=undefined&paginationKey=
tt0399295,Lord of War,2005,R,2h 2min,Action; Crime; Drama; ,16 September 2005 (USA),7.6,288544,482,https://www.imdb.com/title/tt0399295/reviews/_ajax?ref_=undefined&paginationKey=
tt0453467,Deja Vu,2006,PG-13,2h 6min,Action; Crime; Sci-Fi; ,22 November 2006 (USA),7.0,287330,458,https://www.imdb.com/title/tt0453467/reviews/_ajax?ref_=undefined&paginationKey=
tt0056592,To Kill a Mockingbird,1962,Approved,2h 9min,Crime; Drama; ,16 March 1963 (USA),8.2,287100,567,https://www.imdb.com/title/tt0056592/reviews/_ajax?ref_=undefined&paginationKey=
tt1951261,The Hangover Part III,2013,R,1h 40min,Comedy; Crime; ,23 May 2013 (USA),5.8,286488,318,https://www.imdb.com/title/tt1951261/reviews/_ajax?ref_=undefined&paginationKey=
tt1245526,RED,2010,PG-13,1h 51min,Action; Comedy; Crime; ,15 October 2010 (USA),7.0,282437,362,https://www.imdb.com/title/tt1245526/reviews/_ajax?ref_=undefined&paginationKey=
tt0381849,3:10 to Yuma,2007,R,2h 2min,Action; Crime; Drama; ,7 September 2007 (USA),7.7,281948,625,https://www.imdb.com/title/tt0381849/reviews/_ajax?ref_=undefined&paginationKey=
tt0116367,From Dusk Till Dawn,1996,R,1h 48min,Action; Crime; Horror; ,19 January 1996 (USA),7.2,279303,664,https://www.imdb.com/title/tt0116367/reviews/_ajax?ref_=undefined&paginationKey=
tt0190590,"O Brother, Where Art Thou?",2000,PG-13,1h 47min,Adventure; Comedy; Crime; ,2 February 2001 (USA),7.7,277150,905,https://www.imdb.com/title/tt0190590/reviews/_ajax?ref_=undefined&paginationKey=
tt0094226,The Untouchables,1987,R,1h 59min,Crime; Drama; Thriller; ,3 June 1987 (USA),7.9,270871,496,https://www.imdb.com/title/tt0094226/reviews/_ajax?ref_=undefined&paginationKey=
tt0118880,Con Air,1997,R,1h 55min,Action; Crime; Thriller; ,6 June 1997 (USA),6.9,269643,398,https://www.imdb.com/title/tt0118880/reviews/_ajax?ref_=undefined&paginationKey=
tt3799694,The Nice Guys,2016,R,1h 56min,Action; Comedy; Crime; ,20 May 2016 (USA),7.4,266631,450,https://www.imdb.com/title/tt3799694/reviews/_ajax?ref_=undefined&paginationKey=
tt1197624,Law Abiding Citizen,2009,R,1h 49min,Action; Crime; Drama; ,16 October 2009 (USA),7.4,265136,548,https://www.imdb.com/title/tt1197624/reviews/_ajax?ref_=undefined&paginationKey=
tt0081505,The Shining,1980,R,2h 26min,Drama; Horror; ,13 June 1980 (USA),8.4,860290,1805,https://www.imdb.com/title/tt0081505/reviews/_ajax?ref_=undefined&paginationKey=
tt0078748,Alien,1979,R,1h 57min,Horror; Sci-Fi; ,22 June 1979 (USA),8.4,762793,1423,https://www.imdb.com/title/tt0078748/reviews/_ajax?ref_=undefined&paginationKey=
tt0365748,Shaun of the Dead,2004,R,1h 39min,Comedy; Horror; ,24 September 2004 (USA),7.9,499244,971,https://www.imdb.com/title/tt0365748/reviews/_ajax?ref_=undefined&paginationKey=
tt1396484,It,2017,R,2h 15min,Horror; ,8 September 2017 (USA),7.3,437678,1914,https://www.imdb.com/title/tt1396484/reviews/_ajax?ref_=undefined&paginationKey=
tt6644200,A Quiet Place,2018,PG-13,1h 30min,Drama; Horror; Sci-Fi; ,6 April 2018 (USA),7.5,385782,2882,https://www.imdb.com/title/tt6644200/reviews/_ajax?ref_=undefined&paginationKey=
tt0289043,28 Days Later...,2002,R,1h 53min,Drama; Horror; Sci-Fi; ,27 June 2003 (USA),7.6,367391,1513,https://www.imdb.com/title/tt0289043/reviews/_ajax?ref_=undefined&paginationKey=
tt1060277,Cloverfield,2008,PG-13,1h 25min,Action; Adventure; Horror; ,18 January 2008 (USA),7.0,365910,2336,https://www.imdb.com/title/tt1060277/reviews/_ajax?ref_=undefined&paginationKey=
tt1259521,The Cabin in the Woods,2011,R,1h 35min,Horror; ,13 April 2012 (USA),7.0,363506,1190,https://www.imdb.com/title/tt1259521/reviews/_ajax?ref_=undefined&paginationKey=
tt0070047,The Exorcist,1973,R,2h 2min,Horror; ,26 December 1973 (USA),8.0,352076,1220,https://www.imdb.com/title/tt0070047/reviews/_ajax?ref_=undefined&paginationKey=
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,R,1h 56min,Drama; Horror; ,21 December 2007 (USA),7.3,335791,832,https://www.imdb.com/title/tt0408236/reviews/_ajax?ref_=undefined&paginationKey=
tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,R,2h 3min,Drama; Horror; ,11 November 1994 (USA),7.6,287602,462,https://www.imdb.com/title/tt0110148/reviews/_ajax?ref_=undefined&paginationKey=
tt0884328,The Mist,2007,R,2h 6min,Horror; Sci-Fi; ,21 November 2007 (USA),7.1,274365,1184,https://www.imdb.com/title/tt0884328/reviews/_ajax?ref_=undefined&paginationKey=
tt0103644,Alien 3,1992,R,1h 54min,Action; Horror; Sci-Fi; ,22 May 1992 (USA),6.5,269938,903,https://www.imdb.com/title/tt0103644/reviews/_ajax?ref_=undefined&paginationKey=
tt2798920,Annihilation,2018,R,1h 55min,Adventure; Drama; Horror; ,23 February 2018 (USA),6.9,267574,1909,https://www.imdb.com/title/tt2798920/reviews/_ajax?ref_=undefined&paginationKey=
tt2737304,Bird Box,2018,R,2h 4min,Drama; Horror; Sci-Fi; ,21 December 2018 (USA),6.6,262311,2765,https://www.imdb.com/title/tt2737304/reviews/_ajax?ref_=undefined&paginationKey=
tt0463854,28 Weeks Later,2007,R,1h 40min,Horror; Sci-Fi; ,11 May 2007 (USA),7.0,253591,789,https://www.imdb.com/title/tt0463854/reviews/_ajax?ref_=undefined&paginationKey=
tt2316204,Alien: Covenant,2017,R,2h 2min,Horror; Sci-Fi; Thriller; ,19 May 2017 (USA),6.4,245959,2058,https://www.imdb.com/title/tt2316204/reviews/_ajax?ref_=undefined&paginationKey=
tt0120804,Resident Evil,2002,R,1h 40min,Action; Horror; Sci-Fi; ,15 March 2002 (USA),6.7,242106,1175,https://www.imdb.com/title/tt0120804/reviews/_ajax?ref_=undefined&paginationKey=
tt0120611,Blade,1998,R,2h,Action; Horror; Sci-Fi; ,21 August 1998 (USA),7.1,238439,631,https://www.imdb.com/title/tt0120611/reviews/_ajax?ref_=undefined&paginationKey=
tt0363547,Dawn of the Dead,2004,R,1h 41min,Action; Horror; ,19 March 2004 (USA),7.3,229395,1102,https://www.imdb.com/title/tt0363547/reviews/_ajax?ref_=undefined&paginationKey=
tt0195714,Final Destination,2000,R,1h 38min,Horror; Thriller; ,17 March 2000 (USA),6.7,223423,727,https://www.imdb.com/title/tt0195714/reviews/_ajax?ref_=undefined&paginationKey=
tt0118583,Alien: Resurrection,1997,R,1h 49min,Action; Horror; Sci-Fi; ,26 November 1997 (USA),6.2,222998,726,https://www.imdb.com/title/tt0118583/reviews/_ajax?ref_=undefined&paginationKey=
tt0134847,Pitch Black,2000,R,1h 49min,Action; Horror; Sci-Fi; ,18 February 2000 (USA),7.1,221434,825,https://www.imdb.com/title/tt0134847/reviews/_ajax?ref_=undefined&paginationKey=
tt0077651,Halloween,1978,R,1h 31min,Horror; Thriller; ,27 October 1978 (USA),7.8,220718,1434,https://www.imdb.com/title/tt0077651/reviews/_ajax?ref_=undefined&paginationKey=
tt0384537,Silent Hill,2006,R,2h 5min,Horror; ,21 April 2006 (USA),6.5,210033,1796,https://www.imdb.com/title/tt0384537/reviews/_ajax?ref_=undefined&paginationKey=
tt4160708,Don't Breathe,2016,R,1h 28min,Crime; Horror; Thriller; ,26 August 2016 (USA),7.1,209689,639,https://www.imdb.com/title/tt4160708/reviews/_ajax?ref_=undefined&paginationKey=
tt5442430,Life,2017,R,1h 44min,Horror; Sci-Fi; Thriller; ,24 March 2017 (USA),6.6,199775,1042,https://www.imdb.com/title/tt5442430/reviews/_ajax?ref_=undefined&paginationKey=
tt0087800,A Nightmare on Elm Street,1984,R,1h 31min,Horror; ,16 November 1984 (USA),7.5,198628,784,https://www.imdb.com/title/tt0087800/reviews/_ajax?ref_=undefined&paginationKey=
tt2184339,The Purge,2013,R,1h 25min,Horror; Thriller; ,7 June 2013 (USA),5.7,197141,736,https://www.imdb.com/title/tt2184339/reviews/_ajax?ref_=undefined&paginationKey=
tt0435625,The Descent,2005,R,1h 39min,Adventure; Horror; Thriller; ,4 August 2006 (USA),7.2,195614,1226,https://www.imdb.com/title/tt0435625/reviews/_ajax?ref_=undefined&paginationKey=
tt0187738,Blade II,2002,R,1h 57min,Action; Fantasy; Horror; ,22 March 2002 (USA),6.7,195387,574,https://www.imdb.com/title/tt0187738/reviews/_ajax?ref_=undefined&paginationKey=
tt1428538,Hansel & Gretel: Witch Hunters,2013,R,1h 28min,Action; Fantasy; Horror; ,25 January 2013 (USA),6.1,191273,345,https://www.imdb.com/title/tt1428538/reviews/_ajax?ref_=undefined&paginationKey=
tt0087363,Gremlins,1984,PG,1h 46min,Comedy; Fantasy; Horror; ,8 June 1984 (USA),7.3,190570,318,https://www.imdb.com/title/tt0087363/reviews/_ajax?ref_=undefined&paginationKey=
tt2321549,The Babadook,2014,Not Rated,1h 34min,Drama; Horror; ,28 November 2014 (USA),6.8,188571,847,https://www.imdb.com/title/tt2321549/reviews/_ajax?ref_=undefined&paginationKey=
tt0103874,Bram Stoker's Dracula,1992,R,2h 8min,Horror; ,13 November 1992 (USA),7.4,185695,744,https://www.imdb.com/title/tt0103874/reviews/_ajax?ref_=undefined&paginationKey=
tt0063522,Rosemary's Baby,1968,R,2h 17min,Drama; Horror; ,17 October 1968 (France),8.0,185587,557,https://www.imdb.com/title/tt0063522/reviews/_ajax?ref_=undefined&paginationKey=
tt1127180,Drag Me to Hell,2009,PG-13,1h 39min,Horror; Thriller; ,29 May 2009 (USA),6.5,184255,782,https://www.imdb.com/title/tt1127180/reviews/_ajax?ref_=undefined&paginationKey=
tt7349950,It Chapter Two,2019,R,2h 49min,Drama; Fantasy; Horror; ,6 September 2019 (USA),6.6,183539,2182,https://www.imdb.com/title/tt7349950/reviews/_ajax?ref_=undefined&paginationKey=
tt0318627,Resident Evil: Apocalypse,2004,R,1h 34min,Action; Horror; Sci-Fi; ,10 September 2004 (USA),6.2,182625,695,https://www.imdb.com/title/tt0318627/reviews/_ajax?ref_=undefined&paginationKey=
